5623HS,51.463074,5.483801
5655EZ,51.416317,5.438247
5645LG,51.428401,5.515260
5655AC,51.417375,5.444286
5654DA,51.418680,5.458031
5642GA,51.440741,5.508305
5615PM,51.432659,5.468881
5621GM,51.453350,5.456402
5622EJ,51.461178,5.457824
5623AL,51.455379,5.473987
5644CP,51.416621,5.493233
5631KN,51.463388,5.494723
5625XM,51.470052,5.480707
5632WS,51.480345,5.499658
5629KC,51.486122,5.483303
5631AE,51.454815,5.519277
5632AL,51.468107,5.504075
5613AC,51.442813,5.494948
5626NC,51.474118,5.434456
5623JA,51.463429,5.478261
5652RM,51.445298,5.433792
5627KM,51.484499,5.450345
5654KH,51.418298,5.449419
5625NV,51.471395,5.476248
5627ND,51.487629,5.447672
5616ET,51.430644,5.456655
5616BZ,51.436366,5.463437
5657AJ,51.463150,5.398871
5617AE,51.448406,5.456984
5611MK,51.428857,5.480018
5645LJ,51.428804,5.516699
5643RK,51.429590,5.505270
5643MN,51.423631,5.504536
5653PB,51.422139,5.443789
5658GC,51.436711,5.416885
5629MK,51.487044,5.476754
5646HX,51.420287,5.512808
5624EJ,51.471827,5.461971
5651CE,51.448194,5.449619
5623BE,51.457735,5.472135
5643AR,51.420250,5.496030
5616RL,51.442394,5.454141
5624EC,51.473365,5.460362
5628AK,51.478300,5.461133
5612BX,51.450047,5.476077
5623JK,51.462294,5.481612
5614AA,51.431436,5.491758
5621CP,51.458159,5.456495
5631HA,51.466208,5.488168
5622CD,51.459999,5.461017
5654BH,51.420841,5.465022
5614AD,51.429199,5.490919
5628NG,51.477192,5.476677
5622JE,51.466287,5.466812
5612DE,51.447483,5.478258
5613JE,51.439636,5.499529
5624GA,51.470830,5.461351
5632AA,51.468418,5.499326
5632NS,51.479776,5.493337
5644NR,51.420788,5.487506
5621BK,51.451948,5.456716
5625XA,51.468453,5.479466
5628JC,51.479625,5.468937
5612NV,51.446566,5.466821
5626BC,51.480267,5.426069
5653AM,51.429783,5.454799
5631LK,51.464906,5.496353
5626CC,51.476995,5.426786
5611JC,51.436846,5.471420
5643BE,51.423306,5.496440
5622HA,51.459115,5.465145
5652VJ,51.441156,5.430494
5653JH,51.422905,5.438988
5611RC,51.432121,5.489789
5622CE,51.459083,5.458727
5651EW,51.447882,5.444540
5645AC,51.417681,5.504319
5622PE,51.461162,5.455435
5641PT,51.442243,5.523829
5646BA,51.416652,5.507896
5613JD,51.440515,5.501170
5632GN,51.473351,5.490659
5632CL,51.469072,5.491240
5613EK,51.439277,5.488238
5623GK,51.464754,5.485416
5644TH,51.422464,5.482953
5653HH,51.422675,5.450130
5627MT,51.491600,5.450557
5615CS,51.426570,5.484672
5653KE,51.420641,5.437030
5654LH,51.420576,5.458336
5627PZ,51.492888,5.445951
5626GJ,51.475572,5.434658
5615NM,51.426787,5.471617
5627HJ,51.479537,5.451173
5655EL,51.417261,5.437472
5641CG,51.451762,5.516362
5611TE,51.434763,5.490557
5628CA,51.479453,5.457349
5623HA,51.461844,5.482446
5641NH,51.442744,5.526218
5612NH,51.449138,5.464250
5641SM,51.445641,5.515640
5623CK,51.460888,5.475191
5657DH,51.452947,5.402911
5613EM,51.439330,5.489359
5631BS,51.458795,5.494281
5658GJ,51.439479,5.416771
5629MB,51.485824,5.472821
5643VS,51.429120,5.507756
5632AT,51.470903,5.503967
5613LH,51.433882,5.500564
5632GJ,51.472866,5.490169
5653KK,51.421728,5.438253
5622KT,51.459834,5.465405
5627VC,51.483671,5.434508
5623EC,51.463154,5.473440
5652EE,51.437341,5.440457
5658EM,51.439732,5.413636
5654HW,51.418567,5.450139
5644RG,51.411247,5.482182
5621AN,51.452792,5.457020
5658SG,51.439779,5.401857
5642ET,51.442273,5.513357
5657EL,51.458754,5.397489
5658JD,51.440594,5.415363
5623GS,51.464225,5.484091
5628VG,51.481152,5.481536
5628TG,51.481023,5.485307
5624LC,51.463713,5.458605
5632MB,51.477448,5.493303
5616KE,51.438817,5.454107
5642AG,51.439072,5.506273
5641LJ,51.443284,5.525572
5621EE,51.456324,5.459054
5643NS,51.424580,5.499031
5632RD,51.482610,5.499750
5613CE,51.441268,5.493679
5623JX,51.461227,5.477739
5632TZ,51.485584,5.500837
5654PN,51.422545,5.456829
5643RS,51.425906,5.503118
5658CB,51.445952,5.413956
5652HD,51.440035,5.444703
5652PL,51.440939,5.434564
5625NT,51.472122,5.476839
5644RR,51.420172,5.482948
5616PM,51.440698,5.463890
5625PL,51.475282,5.481740
5615CR,51.425006,5.484655
5643ME,51.423921,5.502193
5615KC,51.430959,5.470676
5615AR,51.425137,5.489126
5613BP,51.442969,5.500673
5613JR,51.438928,5.497384
5653JL,51.423417,5.439750
5628TK,51.479576,5.485247
5631KT,51.464939,5.499030
5654NV,51.420904,5.451076
5622EE,51.460567,5.458312
5616AW,51.435169,5.465650
5647LA,51.423591,5.524190
5657DZ,51.448956,5.401414
5652NC,51.444343,5.438998
5628AM,51.478389,5.461075
5615EK,51.426629,5.478605
5652HB,51.441590,5.444058
5628BJ,51.479172,5.461048
5644BD,51.415071,5.488155
5632HK,51.470261,5.488695
5627JV,51.485935,5.437030
5658LH,51.442987,5.408877
5652KE,51.438511,5.435683
5645JJ,51.425904,5.513571
5623BG,51.457915,5.472524
5632HN,51.472526,5.489218
5627SZ,51.476009,5.442704
5615KB,51.431291,5.470820
5643VD,51.428070,5.505597
5641BL,51.451486,5.521742
5643HS,51.418591,5.501863
5627VB,51.483662,5.434781
5621GS,51.453854,5.456086
5626DX,51.480284,5.429955
5641WZ,51.444028,5.519778
5611LZ,51.431992,5.483275
5653CB,51.428426,5.453776
5642LT,51.438467,5.517144
5623JM,51.461666,5.479423
5643BV,51.423720,5.495708
5626HG,51.474611,5.431548
5612KJ,51.446986,5.470504
5651EB,51.448279,5.441649
5628KZ,51.478343,5.463292
5654BZ,51.418946,5.463509
5632WH,51.478835,5.499323
5612PA,51.449005,5.462394
5644JE,51.414011,5.487089
5613LK,51.433688,5.496393
5615KD,51.430842,5.469899
5628RV,51.477541,5.478606
5641GK,51.447765,5.521630
5611XJ,51.439461,5.472158
5655EN,51.417476,5.438809
5613EE,51.439632,5.493718
5653HS,51.422955,5.447442
5613AJ,51.442537,5.492387
5612KT,51.448845,5.472492
5622HV,51.463171,5.461684
5615NK,51.427578,5.472453
5611JE,51.436523,5.470542
5627CC,51.481851,5.442870
5631JH,51.465055,5.490468
5642LW,51.439413,5.515205
5627AB,51.475057,5.441595
5625XB,51.468534,5.479437
5628EB,51.482726,5.468669
5646KW,51.418271,5.507196
5645JH,51.426264,5.513773
5616BS,51.436815,5.464603
5632CJ,51.468981,5.492535
5621HR,51.453916,5.456849
5612LZ,51.444206,5.472915
5627ST,51.477293,5.445815
5625PC,51.474385,5.479579
5625TA,51.473535,5.485953
5632RB,51.482316,5.497388
5617AA,51.449097,5.457963
5658AL,51.445810,5.403614
5641HE,51.449122,5.521562
5632KX,51.476821,5.499793
5658GZ,51.442095,5.417535
5632XJ,51.478427,5.503453
5627MS,51.491214,5.450095
5626GM,51.477063,5.436732
5646BG,51.417204,5.504390
5646JK,51.419342,5.514243
5625NM,51.472904,5.476927
5632DD,51.470615,5.494582
5615CK,51.427720,5.486242
5641AP,51.452923,5.523257
5632SN,51.481327,5.497919
5628EE,51.482484,5.467819
5631EK,51.459818,5.487003
5622DB,51.458254,5.462323
5627MH,51.488706,5.450293
5611NS,51.431407,5.484107
5642DD,51.441701,5.518577
5632BJ,51.469631,5.499847
5624BA,51.464397,5.456937
5624EP,51.472584,5.459842
5628KD,51.478297,5.465120
5626NE,51.474118,5.434456
5622KN,51.458943,5.466727
5653PS,51.425529,5.440558
5615HG,51.430893,5.475090
5632KZ,51.476757,5.501492
5631HB,51.466091,5.488110
5643WH,51.426530,5.508195
5628DL,51.482468,5.464220
5623MP,51.458255,5.484927
5628ZN,51.483411,5.478705
5632JH,51.473892,5.498563
5613MD,51.438335,5.497167
5625PT,51.474671,5.481681
5627KS,51.483294,5.451754
5632SE,51.479426,5.501786
5623EK,51.462993,5.472346
5652NA,51.443777,5.439731
5653LT,51.418958,5.441212
5653KS,51.423491,5.435581
5625AW,51.470053,5.478865
5641SG,51.443006,5.517545
5653PE,51.424090,5.443892
5655AH,51.416943,5.445234
5652XC,51.442675,5.430567
5641AE,51.446490,5.503875
5632AW,51.468049,5.498865
5644EN,51.418456,5.492619
5613LZ,51.433876,5.497444
5631HD,51.465848,5.488095
5657EX,51.446260,5.400651
5624KA,51.466661,5.459070
5624KN,51.467819,5.460698
5628TM,51.479883,5.484081
5644LL,51.419748,5.485190
5645JB,51.425797,5.512722
5624GC,51.471325,5.460790
5654HM,51.419870,5.451865
5651AH,51.444090,5.443572
5623DE,51.454966,5.472691
5653NJ,51.420445,5.434255
5627JW,51.483004,5.439143
5622CK,51.458067,5.458855
5628JM,51.480642,5.467197
5652VE,51.441964,5.431847
5621BW,51.455545,5.452981
5615AE,51.426460,5.487562
5655AW,51.418166,5.443784
5631AP,51.453669,5.506829
5628VE,51.481144,5.480600
5626GP,51.476265,5.431924
5624HC,51.469718,5.457377
5624JP,51.470415,5.463682
5621GT,51.454788,5.456922
5655EG,51.416695,5.437011
5623DD,51.455002,5.472547
5625SM,51.474784,5.486474
5616LX,51.437988,5.460871
5629GT,51.485622,5.466371
5651HG,51.448591,5.442750
5653JB,51.422078,5.439907
5629NV,51.489851,5.472382
5631BX,51.459373,5.491836
5653LV,51.418635,5.441326
5652PD,51.442222,5.438406
5643LC,51.424212,5.502108
5632PM,51.483425,5.493677
5645KW,51.424833,5.516885
5645RD,51.425497,5.508006
5644HP,51.413536,5.485219
5655EJ,51.416956,5.436307
5622KH,51.460003,5.468125
5641TJ,51.444639,5.511955
5645CS,51.419728,5.506323
5645RE,51.424586,5.511066
5615JE,51.430156,5.474787
5625EL,51.471625,5.468822
5652ES,51.438122,5.441594
5658BZ,51.445783,5.405728
5632BD,51.475775,5.497631
5611ED,51.438773,5.478313
5655CR,51.415391,5.438074
5615NJ,51.428082,5.471735
5628SC,51.478477,5.477313
5653BJ,51.424842,5.449673
5627DL,51.487128,5.441034
5622KG,51.460121,5.467261
5628NE,51.477220,5.475856
5614BK,51.429663,5.494687
5631KM,51.462972,5.497341
5613GH,51.439947,5.502909
5629KB,51.490189,5.471121
5632BC,51.468994,5.498536
5624JV,51.468358,5.461030
5658PK,51.435806,5.400806
5627RG,51.486798,5.436584
5615EA,51.428578,5.480507
5642JK,51.436555,5.505633
5654SL,51.423939,5.456573
5612WR,51.447057,5.471453
5624HT,51.471260,5.462805
5646LC,51.411945,5.511077
5632RW,51.483203,5.500140
5652PC,51.441944,5.438017
5629LB,51.487787,5.480499
5653NV,51.421469,5.435291
5631KD,51.465390,5.497894
5652NN,51.440940,5.438440
5627HE,51.478441,5.450682
5641LW,51.442694,5.530029
5626HS,51.472086,5.431157
5645JC,51.426837,5.515213
5627JC,51.479153,5.446624
5653KZ,51.423734,5.434560
5652XH,51.440033,5.429831
5624ND,51.469905,5.454102
5612AS,51.444461,5.469550
5625BM,51.468371,5.469276
5628AV,51.477400,5.462009
5641JT,51.451143,5.523064
5621EM,51.457241,5.457602
5657DR,51.453837,5.402250
5651EG,51.447919,5.443116
5615HM,51.432438,5.475453
5628NN,51.479444,5.475529
5623DG,51.454930,5.472835
5627WC,51.488093,5.433476
5642ES,51.442571,5.511704
5632KT,51.476290,5.500512
5632EV,51.471012,5.493432
5626AS,51.474118,5.434456
5642LB,51.437944,5.518509
5613LA,51.438192,5.495703
5652VG,51.441074,5.431831
5623PE,51.453117,5.480758
5623EL,51.462525,5.473914
5621GA,51.453653,5.459798
5632ML,51.478410,5.493075
5616CG,51.431593,5.462797
5652NB,51.440940,5.438440
5613EV,51.440298,5.493087
5632AG,51.475775,5.497631
5625HA,51.474483,5.469633
5632HV,51.475321,5.489829
5653JJ,51.423112,5.439204
5653PP,51.424765,5.440615
5658PL,51.435806,5.400806
5652LH,51.439007,5.431930
5615EE,51.427941,5.479528
5611CW,51.441563,5.485193
5628ZC,51.483109,5.484390
5644TM,51.421125,5.483093
5627MD,51.488139,5.451300
5629TA,51.490189,5.471121
5653RN,51.420711,5.441070
5628TH,51.480304,5.485291
5615EC,51.425325,5.479407
5641PG,51.442846,5.523298
5626HH,51.475106,5.431620
5611GA,51.437416,5.478094
5651HH,51.448591,5.442750
5627EX,51.486170,5.444252
5626DE,51.479225,5.425693
5611BM,51.437084,5.480226
5626GK,51.476740,5.435436
5629HS,51.485602,5.468415
5626HD,51.474026,5.434210
5612AV,51.446812,5.485996
5625PN,51.475274,5.480847
5642TS,51.437909,5.525498
5658BR,51.440380,5.409281
5646AM,51.413000,5.501849
5651HL,51.448591,5.442750
5629HB,51.486488,5.461060
5629KS,51.488063,5.483911
5641JV,51.450765,5.523437
5658AV,51.446160,5.405023
5652LS,51.440200,5.438605
5643AM,51.422278,5.499543
5616LW,51.444735,5.462401
5621JG,51.454434,5.461669
5616LA,51.443683,5.462385
5623AN,51.455011,5.484373
5653AL,51.424314,5.443552
5644PV,51.413156,5.485279
5644PS,51.423031,5.492299
5652CT,51.440940,5.438440
5627EJ,52.132633,5.291266
5643DK,51.422036,5.499701
5626AJ,51.466239,5.440994
5643DN,51.421524,5.499096
